Date,Open,Close
2021-04-15,4139.759765625,4170.419921875
2021-04-16,4174.14013671875,4185.47021484375
2021-04-19,4179.7998046875,4163.259765625
2021-04-20,4159.18017578125,4134.93994140625
2021-04-21,4128.419921875,4173.419921875
2021-04-22,4170.4599609375,4134.97998046875
2021-04-23,4138.77978515625,4180.169921875
2021-04-26,4185.02978515625,4187.6201171875
2021-04-27,4188.25,4186.72021484375
2021-04-28,4185.14013671875,4183.18017578125
2021-04-29,4206.14013671875,4211.47021484375
2021-04-30,4198.10009765625,4181.169921875
2021-05-03,4191.97998046875,4192.66015625
2021-05-04,4179.0400390625,4164.66015625
2021-05-05,4177.06005859375,4167.58984375
2021-05-06,4169.14013671875,4201.6201171875
2021-05-07,4210.33984375,4232.60009765625
2021-05-10,4228.2900390625,4188.43017578125
2021-05-11,4150.33984375,4152.10009765625
2021-05-12,4130.5498046875,4063.0400390625
2021-05-13,4074.989990234375,4112.5
2021-05-14,4129.580078125,4173.85009765625
2021-05-17,4169.919921875,4163.2900390625
2021-05-18,4165.93994140625,4127.830078125
2021-05-19,4098.4501953125,4115.68017578125
2021-05-20,4121.97021484375,4159.1201171875
2021-05-21,4168.60986328125,4155.85986328125
2021-05-24,4170.16015625,4197.0498046875
2021-05-25,4205.93994140625,4188.1298828125
2021-05-26,4191.58984375,4195.990234375
2021-05-27,4201.93994140625,4200.8798828125
2021-05-28,4210.77001953125,4204.10986328125
2021-06-01,4216.52001953125,4202.0400390625
2021-06-02,4206.81982421875,4208.1201171875
2021-06-03,4191.43017578125,4192.85009765625
2021-06-04,4206.0498046875,4229.89013671875
2021-06-07,4229.33984375,4226.52001953125
2021-06-08,4233.81005859375,4227.259765625
2021-06-09,4232.990234375,4219.5498046875
2021-06-10,4228.56005859375,4239.18017578125
2021-06-11,4242.89990234375,4247.43994140625
2021-06-14,4248.31005859375,4255.14990234375
2021-06-15,4255.27978515625,4246.58984375
2021-06-16,4248.8701171875,4223.7001953125
2021-06-17,4220.3701171875,4221.85986328125
2021-06-18,4204.77978515625,4166.4501953125
2021-06-21,4173.39990234375,4224.7900390625
2021-06-22,4224.60986328125,4246.43994140625
2021-06-23,4249.27001953125,4241.83984375
2021-06-24,4256.97021484375,4266.490234375
2021-06-25,4274.4501953125,4280.7001953125
2021-06-28,4284.89990234375,4290.60986328125
2021-06-29,4293.2099609375,4291.7998046875
2021-06-30,4290.64990234375,4297.5
2021-07-01,4300.72998046875,4319.93994140625
2021-07-02,4326.60009765625,4352.33984375
2021-07-06,4356.4599609375,4343.5400390625
2021-07-07,4351.009765625,4358.1298828125
2021-07-08,4321.06982421875,4320.81982421875
2021-07-09,4329.3798828125,4369.5498046875
2021-07-12,4372.41015625,4384.6298828125
2021-07-13,4381.06982421875,4369.2099609375
2021-07-14,4380.10986328125,4374.2998046875
2021-07-15,4369.02001953125,4360.02978515625
2021-07-16,4367.43017578125,4327.16015625
2021-07-19,4296.39990234375,4258.490234375
2021-07-20,4265.10986328125,4323.06005859375
2021-07-21,4331.1298828125,4358.68994140625
2021-07-22,4361.27001953125,4367.47998046875
2021-07-23,4381.2001953125,4411.7900390625
2021-07-26,4409.580078125,4422.2998046875
2021-07-27,4416.3798828125,4401.4599609375
2021-07-28,4402.9501953125,4400.64013671875
2021-07-29,4403.58984375,4419.14990234375
2021-07-30,4395.1201171875,4395.259765625
2021-08-02,4406.85986328125,4387.16015625
2021-08-03,4392.740234375,4423.14990234375
2021-08-04,4415.9501953125,4402.66015625
2021-08-05,4408.85986328125,4429.10009765625
2021-08-06,4429.06982421875,4436.52001953125
2021-08-09,4437.77001953125,4432.35009765625
2021-08-10,4435.7900390625,4436.75
2021-08-11,4442.18017578125,4442.41015625
2021-08-12,4446.080078125,4460.830078125
2021-08-13,4464.83984375,4468.0
2021-08-16,4461.64990234375,4479.7099609375
2021-08-17,4462.1201171875,4448.080078125
2021-08-18,4440.93994140625,4400.27001953125
2021-08-19,4382.43994140625,4405.7998046875
2021-08-20,4410.56005859375,4441.669921875
2021-08-23,4450.2900390625,4479.52978515625
2021-08-24,4484.39990234375,4486.22998046875
2021-08-25,4490.4501953125,4496.18994140625
2021-08-26,4493.75,4470.0
2021-08-27,4474.10009765625,4509.3701171875
2021-08-30,4513.759765625,4528.7900390625
2021-08-31,4529.75,4522.68017578125
2021-09-01,4528.7998046875,4524.08984375
2021-09-02,4534.47998046875,4536.9501953125
2021-09-03,4532.419921875,4535.43017578125
2021-09-07,4535.3798828125,4520.02978515625
2021-09-08,4518.08984375,4514.06982421875
2021-09-09,4513.02001953125,4493.27978515625
2021-09-10,4506.919921875,4458.580078125
2021-09-13,4474.81005859375,4468.72998046875
2021-09-14,4479.330078125,4443.0498046875
2021-09-15,4447.490234375,4480.7001953125
2021-09-16,4477.08984375,4473.75
2021-09-17,4469.740234375,4432.990234375
2021-09-20,4402.9501953125,4357.72998046875
2021-09-21,4374.4501953125,4354.18994140625
2021-09-22,4367.43017578125,4395.64013671875
2021-09-23,4406.75,4448.97998046875
2021-09-24,4438.0400390625,4455.47998046875
2021-09-27,4442.1201171875,4443.10986328125
2021-09-28,4419.5400390625,4352.6298828125
2021-09-29,4362.41015625,4359.4599609375
2021-09-30,4370.669921875,4307.5400390625
2021-10-01,4317.16015625,4357.0400390625
2021-10-04,4348.83984375,4300.4599609375
2021-10-05,4309.8701171875,4345.72021484375
2021-10-06,4319.56982421875,4363.5498046875
2021-10-07,4383.72998046875,4399.759765625
2021-10-08,4406.509765625,4391.33984375
2021-10-11,4385.43994140625,4361.18994140625
2021-10-12,4368.31005859375,4350.64990234375
2021-10-13,4358.009765625,4363.7998046875
2021-10-14,4386.75,4438.259765625
2021-10-15,4447.68994140625,4471.3701171875
2021-10-18,4463.72021484375,4486.4599609375
2021-10-19,4497.33984375,4519.6298828125
2021-10-20,4524.419921875,4536.18994140625
2021-10-21,4532.240234375,4549.77978515625
2021-10-22,4546.1201171875,4544.89990234375
2021-10-25,4553.68994140625,4566.47998046875
2021-10-26,4578.68994140625,4574.7900390625
2021-10-27,4580.22021484375,4551.68017578125
2021-10-28,4562.83984375,4596.419921875
2021-10-29,4572.8701171875,4605.3798828125
2021-11-01,4610.6201171875,4613.669921875
2021-11-02,4613.33984375,4630.64990234375
2021-11-03,4630.64990234375,4660.56982421875
2021-11-04,4662.93017578125,4680.06005859375
2021-11-05,4699.259765625,4697.52978515625
2021-11-08,4701.47998046875,4701.7001953125
2021-11-09,4707.25,4685.25
2021-11-10,4670.259765625,4646.7099609375
2021-11-11,4659.39013671875,4649.27001953125
2021-11-12,4655.240234375,4682.85009765625
2021-11-15,4689.2998046875,4682.7998046875
2021-11-16,4679.419921875,4700.89990234375
2021-11-17,4701.5,4688.669921875
2021-11-18,4700.72021484375,4704.5400390625
2021-11-19,4708.43994140625,4697.9599609375
2021-11-22,4712.0,4682.93994140625
2021-11-23,4678.47998046875,4690.7001953125
2021-11-24,4675.77978515625,4701.4599609375
2021-11-26,4664.6298828125,4594.6201171875
2021-11-29,4628.75,4655.27001953125
2021-11-30,4640.25,4567.0
2021-12-01,4602.81982421875,4513.0400390625
2021-12-02,4504.72998046875,4577.10009765625
2021-12-03,4589.490234375,4538.43017578125
2021-12-06,4548.3701171875,4591.669921875
2021-12-07,4631.97021484375,4686.75
2021-12-08,4690.85986328125,4701.2099609375
2021-12-09,4691.0,4667.4501953125
2021-12-10,4687.64013671875,4712.02001953125
2021-12-13,4710.2998046875,4668.97021484375
2021-12-14,4642.990234375,4634.08984375
2021-12-15,4636.4599609375,4709.85009765625
2021-12-16,4719.1298828125,4668.669921875
2021-12-17,4652.5,4620.64013671875
2021-12-20,4587.89990234375,4568.02001953125
2021-12-21,4594.9599609375,4649.22998046875
2021-12-22,4650.35986328125,4696.56005859375
2021-12-23,4703.9599609375,4725.7900390625
2021-12-27,4733.990234375,4791.18994140625
2021-12-28,4795.490234375,4786.35009765625
2021-12-29,4788.64013671875,4793.06005859375
2021-12-30,4794.22998046875,4778.72998046875
2021-12-31,4775.2099609375,4766.18017578125
2022-01-03,4778.14013671875,4796.56005859375
2022-01-04,4804.509765625,4793.5400390625
2022-01-05,4787.990234375,4700.580078125
2022-01-06,4693.39013671875,4696.0498046875
2022-01-07,4697.66015625,4677.02978515625
2022-01-10,4655.33984375,4670.2900390625
2022-01-11,4669.14013671875,4713.06982421875
2022-01-12,4728.58984375,4726.35009765625
2022-01-13,4733.56005859375,4659.02978515625
2022-01-14,4637.990234375,4662.85009765625
2022-01-18,4632.240234375,4577.10986328125
2022-01-19,4588.02978515625,4532.759765625
2022-01-20,4547.35009765625,4482.72998046875
2022-01-21,4471.3798828125,4397.93994140625
2022-01-24,4356.31982421875,4410.1298828125
2022-01-25,4366.64013671875,4356.4501953125
2022-01-26,4408.43017578125,4349.93017578125
2022-01-27,4380.580078125,4326.509765625
2022-01-28,4336.18994140625,4431.85009765625
2022-01-31,4431.7900390625,4515.5498046875
2022-02-01,4519.56982421875,4546.5400390625
2022-02-02,4566.39013671875,4589.3798828125
2022-02-03,4535.41015625,4477.43994140625
2022-02-04,4482.7900390625,4500.52978515625
2022-02-07,4505.75,4483.8701171875
2022-02-08,4480.02001953125,4521.5400390625
2022-02-09,4547.0,4587.18017578125
2022-02-10,4553.240234375,4504.080078125
2022-02-11,4506.27001953125,4418.64013671875
2022-02-14,4412.60986328125,4401.669921875
2022-02-15,4429.27978515625,4471.06982421875
2022-02-16,4455.75,4475.009765625
2022-02-17,4456.06005859375,4380.259765625
2022-02-18,4384.56982421875,4348.8701171875
2022-02-22,4332.740234375,4304.759765625
2022-02-23,4324.93017578125,4225.5
2022-02-24,4155.77001953125,4288.7001953125
2022-02-25,4298.3798828125,4384.64990234375
2022-02-28,4354.169921875,4373.93994140625
2022-03-01,4363.14013671875,4306.259765625
2022-03-02,4322.56005859375,4386.5400390625
2022-03-03,4401.31005859375,4363.490234375
2022-03-04,4342.1201171875,4328.8701171875
2022-03-07,4327.009765625,4201.08984375
2022-03-08,4202.66015625,4170.7001953125
2022-03-09,4223.10009765625,4277.8798828125
2022-03-10,4252.5498046875,4259.52001953125
2022-03-11,4279.5,4204.31005859375
2022-03-14,4202.75,4173.10986328125
2022-03-15,4188.81982421875,4262.4501953125
2022-03-16,4288.14013671875,4357.85986328125
2022-03-17,4345.10986328125,4411.669921875
2022-03-18,4407.33984375,4463.1201171875
2022-03-21,4462.39990234375,4461.18017578125
2022-03-22,4469.10009765625,4511.60986328125
2022-03-23,4493.10009765625,4456.240234375
2022-03-24,4469.97998046875,4520.16015625
2022-03-25,4522.91015625,4543.06005859375
2022-03-28,4541.08984375,4575.52001953125
2022-03-29,4602.85986328125,4631.60009765625
2022-03-30,4624.2001953125,4602.4501953125
2022-03-31,4599.02001953125,4530.41015625
2022-04-01,4540.31982421875,4545.85986328125
2022-04-04,4547.97021484375,4582.64013671875
2022-04-05,4572.4501953125,4525.1201171875
2022-04-06,4494.169921875,4481.14990234375
2022-04-07,4474.64990234375,4500.2099609375
2022-04-08,4494.14990234375,4488.27978515625
2022-04-11,4462.64013671875,4412.52978515625
2022-04-12,4437.58984375,4397.4501953125
2022-04-13,4394.2998046875,4446.58984375
2022-04-14,4449.1201171875,4392.58984375
2022-04-18,4385.6298828125,4391.68994140625
2022-04-19,4390.6298828125,4462.2099609375
2022-04-20,4472.259765625,4459.4501953125
2022-04-21,4489.169921875,4393.66015625
2022-04-22,4385.830078125,4271.77978515625
2022-04-25,4255.33984375,4296.1201171875
2022-04-26,4278.14013671875,4175.2001953125
2022-04-27,4186.52001953125,4183.9599609375
2022-04-28,4222.580078125,4287.5
2022-04-29,4253.75,4131.93017578125
2022-05-02,4130.60986328125,4155.3798828125
2022-05-03,4159.77978515625,4175.47998046875
2022-05-04,4181.18017578125,4300.169921875
2022-05-05,4270.43017578125,4146.8701171875
2022-05-06,4128.169921875,4123.33984375
2022-05-09,4081.27001953125,3991.239990234375
2022-05-10,4035.179931640625,4001.050048828125
2022-05-11,3990.080078125,3935.179931640625
2022-05-12,3903.949951171875,3930.080078125
2022-05-13,3963.89990234375,4023.889892578125
2022-05-16,4013.02001953125,4008.010009765625
2022-05-17,4052.0,4088.85009765625
2022-05-18,4051.97998046875,3923.679931640625
2022-05-19,3899.0,3900.7900390625
2022-05-20,3927.760009765625,3901.360107421875
2022-05-23,3919.419921875,3973.75
2022-05-24,3942.93994140625,3941.47998046875
2022-05-25,3929.590087890625,3978.72998046875
2022-05-26,3984.60009765625,4057.840087890625
2022-05-27,4077.429931640625,4158.240234375
2022-05-31,4151.08984375,4132.14990234375
2022-06-01,4149.77978515625,4101.22998046875
2022-06-02,4095.409912109375,4176.81982421875
2022-06-03,4137.56982421875,4108.5400390625
2022-06-06,4134.72021484375,4121.43017578125
2022-06-07,4096.47021484375,4160.68017578125
2022-06-08,4147.1201171875,4115.77001953125
2022-06-09,4101.64990234375,4017.820068359375
2022-06-10,3974.389892578125,3900.860107421875
2022-06-13,3838.14990234375,3749.6298828125
2022-06-14,3763.52001953125,3735.47998046875
2022-06-15,3764.050048828125,3789.989990234375
2022-06-16,3728.179931640625,3666.77001953125
2022-06-17,3665.89990234375,3674.840087890625
2022-06-21,3715.31005859375,3764.7900390625
2022-06-22,3733.889892578125,3759.889892578125
2022-06-23,3774.7099609375,3795.72998046875
2022-06-24,3821.75,3911.739990234375
2022-06-27,3920.760009765625,3900.110107421875
2022-06-28,3913.0,3821.550048828125
2022-06-29,3825.090087890625,3818.830078125
2022-06-30,3785.989990234375,3785.3798828125
2022-07-01,3781.0,3825.330078125
2022-07-05,3792.610107421875,3831.389892578125
2022-07-06,3831.97998046875,3845.080078125
2022-07-07,3858.85009765625,3902.6201171875
2022-07-08,3888.260009765625,3899.3798828125
2022-07-11,3880.93994140625,3854.429931640625
2022-07-12,3851.949951171875,3818.800048828125
2022-07-13,3779.669921875,3801.780029296875
2022-07-14,3763.989990234375,3790.3798828125
2022-07-15,3818.0,3863.159912109375
2022-07-18,3883.7900390625,3830.85009765625
2022-07-19,3860.72998046875,3936.68994140625
2022-07-20,3935.320068359375,3959.89990234375
2022-07-21,3955.469970703125,3998.949951171875
2022-07-22,3998.429931640625,3961.6298828125
2022-07-25,3965.719970703125,3966.840087890625
2022-07-26,3953.219970703125,3921.050048828125
2022-07-27,3951.429931640625,4023.610107421875
2022-07-28,4026.1298828125,4072.429931640625
2022-07-29,4087.330078125,4130.2900390625
2022-08-01,4112.3798828125,4118.6298828125
2022-08-02,4104.2099609375,4091.18994140625
2022-08-03,4107.9599609375,4155.169921875
2022-08-04,4154.85009765625,4151.93994140625
2022-08-05,4115.8701171875,4145.18994140625
2022-08-08,4155.93017578125,4140.06005859375
2022-08-09,4133.10986328125,4122.47021484375
2022-08-10,4181.02001953125,4210.240234375
2022-08-11,4227.39990234375,4207.27001953125
2022-08-12,4225.02001953125,4280.14990234375
2022-08-15,4269.3701171875,4297.14013671875
2022-08-16,4290.4599609375,4305.2001953125
2022-08-17,4280.39990234375,4274.0400390625
2022-08-18,4273.1298828125,4283.740234375
2022-08-19,4266.31005859375,4228.47998046875
2022-08-22,4195.080078125,4137.990234375
2022-08-23,4133.08984375,4128.72998046875
2022-08-24,4126.5498046875,4140.77001953125
2022-08-25,4153.259765625,4199.1201171875
2022-08-26,4198.740234375,4057.659912109375
2022-08-29,4034.580078125,4030.610107421875
2022-08-30,4041.25,3986.159912109375
2022-08-31,4000.669921875,3955.0
2022-09-01,3936.72998046875,3966.85009765625
2022-09-02,3994.659912109375,3924.260009765625
2022-09-06,3930.889892578125,3908.18994140625
2022-09-07,3909.429931640625,3979.8701171875
2022-09-08,3959.93994140625,4006.179931640625
2022-09-09,4022.93994140625,4067.360107421875
2022-09-12,4083.669921875,4110.41015625
2022-09-13,4037.1201171875,3932.68994140625
2022-09-14,3940.72998046875,3946.010009765625
2022-09-15,3932.409912109375,3901.35009765625
2022-09-16,3880.949951171875,3873.330078125
2022-09-19,3849.909912109375,3899.889892578125
2022-09-20,3875.22998046875,3855.929931640625
2022-09-21,3871.39990234375,3789.929931640625
2022-09-22,3782.360107421875,3757.989990234375
2022-09-23,3727.139892578125,3693.22998046875
2022-09-26,3682.719970703125,3655.0400390625
2022-09-27,3686.43994140625,3647.2900390625
2022-09-28,3651.93994140625,3719.0400390625
2022-09-29,3687.010009765625,3640.469970703125
2022-09-30,3633.47998046875,3585.6201171875
2022-10-03,3609.780029296875,3678.429931640625
2022-10-04,3726.4599609375,3790.929931640625
2022-10-05,3753.25,3783.280029296875
2022-10-06,3771.969970703125,3744.52001953125
2022-10-07,3706.739990234375,3639.659912109375
2022-10-10,3647.510009765625,3612.389892578125
2022-10-11,3595.860107421875,3588.840087890625
2022-10-12,3590.830078125,3577.030029296875
2022-10-13,3520.3701171875,3669.909912109375
2022-10-14,3690.409912109375,3583.070068359375
2022-10-17,3638.64990234375,3677.949951171875
2022-10-18,3746.260009765625,3719.97998046875
2022-10-19,3703.110107421875,3695.159912109375
2022-10-20,3689.050048828125,3665.780029296875
2022-10-21,3657.10009765625,3752.75
2022-10-24,3762.010009765625,3797.340087890625
2022-10-25,3799.43994140625,3859.110107421875
2022-10-26,3825.969970703125,3830.60009765625
2022-10-27,3834.68994140625,3807.300048828125
2022-10-28,3808.260009765625,3901.06005859375
2022-10-31,3881.85009765625,3871.97998046875
2022-11-01,3901.7900390625,3856.10009765625
2022-11-02,3852.89990234375,3759.68994140625
2022-11-03,3733.25,3719.889892578125
2022-11-04,3766.97998046875,3770.550048828125
2022-11-07,3780.7099609375,3806.800048828125
2022-11-08,3817.02001953125,3828.110107421875
2022-11-09,3810.93994140625,3748.570068359375
2022-11-10,3859.889892578125,3956.3701171875
2022-11-11,3963.719970703125,3992.929931640625
2022-11-14,3977.969970703125,3957.25
2022-11-15,4006.409912109375,3991.72998046875
2022-11-16,3976.820068359375,3958.7900390625
2022-11-17,3919.260009765625,3946.56005859375
2022-11-18,3966.389892578125,3965.340087890625
2022-11-21,3956.22998046875,3949.93994140625
2022-11-22,3965.510009765625,4003.580078125
2022-11-23,4000.300048828125,4027.260009765625
2022-11-25,4023.340087890625,4026.1201171875
2022-11-28,4005.360107421875,3963.93994140625
2022-11-29,3964.18994140625,3957.6298828125
2022-11-30,3957.179931640625,4080.110107421875
2022-12-01,4087.139892578125,4076.570068359375
2022-12-02,4040.169921875,4071.699951171875
2022-12-05,4052.02001953125,3998.840087890625
2022-12-06,3996.6298828125,3941.260009765625
2022-12-07,3933.280029296875,3933.919921875
2022-12-08,3947.7900390625,3963.510009765625
2022-12-09,3954.169921875,3934.3798828125
2022-12-12,3939.2900390625,3990.56005859375
2022-12-13,4069.3798828125,4019.64990234375
2022-12-14,4015.5400390625,3995.320068359375
2022-12-15,3958.3701171875,3895.75
2022-12-16,3890.909912109375,3852.360107421875
2022-12-19,3853.7900390625,3817.659912109375
2022-12-20,3810.469970703125,3821.6201171875
2022-12-21,3839.489990234375,3878.43994140625
2022-12-22,3853.260009765625,3822.389892578125
2022-12-23,3815.110107421875,3844.820068359375
2022-12-27,3843.340087890625,3829.25
2022-12-28,3829.56005859375,3783.219970703125
2022-12-29,3805.449951171875,3849.280029296875
2022-12-30,3829.06005859375,3839.5
2023-01-03,3853.2900390625,3824.139892578125
2023-01-04,3840.360107421875,3852.969970703125
2023-01-05,3839.739990234375,3808.10009765625
2023-01-06,3823.3701171875,3895.080078125
2023-01-09,3910.820068359375,3892.090087890625
2023-01-10,3888.570068359375,3919.25
2023-01-11,3932.35009765625,3969.610107421875
2023-01-12,3977.570068359375,3983.169921875
2023-01-13,3960.60009765625,3999.090087890625
2023-01-17,3999.280029296875,3990.969970703125
2023-01-18,4002.25,3928.860107421875
2023-01-19,3911.840087890625,3898.85009765625
2023-01-20,3909.0400390625,3972.610107421875
2023-01-23,3978.139892578125,4019.81005859375
2023-01-24,4001.739990234375,4016.949951171875
2023-01-25,3982.7099609375,4016.219970703125
2023-01-26,4036.080078125,4060.429931640625
2023-01-27,4053.719970703125,4070.56005859375
2023-01-30,4049.27001953125,4017.77001953125
2023-01-31,4020.85009765625,4076.60009765625
2023-02-01,4070.070068359375,4119.2099609375
2023-02-02,4158.68017578125,4179.759765625
2023-02-03,4136.68994140625,4136.47998046875
2023-02-06,4119.56982421875,4111.080078125
2023-02-07,4105.35009765625,4164.0
2023-02-08,4153.47021484375,4117.85986328125
2023-02-09,4144.25,4081.5
2023-02-10,4068.919921875,4090.4599609375
2023-02-13,4096.6201171875,4137.2900390625
2023-02-14,4126.7001953125,4136.1298828125
2023-02-15,4119.5,4147.60009765625
2023-02-16,4114.75,4090.409912109375
2023-02-17,4077.389892578125,4079.090087890625
2023-02-21,4052.35009765625,3997.340087890625
2023-02-22,4001.830078125,3991.050048828125
2023-02-23,4018.60009765625,4012.320068359375
2023-02-24,3973.239990234375,3970.0400390625
2023-02-27,3992.360107421875,3982.239990234375
2023-02-28,3977.18994140625,3970.14990234375
2023-03-01,3963.340087890625,3951.389892578125
2023-03-02,3938.679931640625,3981.35009765625
2023-03-03,3998.02001953125,4045.639892578125
2023-03-06,4055.14990234375,4048.419921875
2023-03-07,4048.260009765625,3986.3701171875
2023-03-08,3987.550048828125,3992.010009765625
2023-03-09,3998.659912109375,3918.320068359375
2023-03-10,3912.77001953125,3861.590087890625
2023-03-13,3835.1201171875,3855.760009765625
2023-03-14,3894.010009765625,3919.2900390625
2023-03-15,3876.739990234375,3891.929931640625
2023-03-16,3878.929931640625,3960.280029296875
2023-03-17,3958.68994140625,3916.639892578125
2023-03-20,3917.469970703125,3951.570068359375
2023-03-21,3975.889892578125,4002.8701171875
2023-03-22,4002.0400390625,3936.969970703125
2023-03-23,3959.2099609375,3948.719970703125
2023-03-24,3939.2099609375,3970.989990234375
2023-03-27,3982.929931640625,3977.530029296875
2023-03-28,3974.1298828125,3971.27001953125
2023-03-29,3999.530029296875,4027.81005859375
2023-03-30,4046.739990234375,4050.830078125
2023-03-31,4056.179931640625,4109.31005859375
2023-04-03,4102.2001953125,4124.509765625
2023-04-04,4128.02978515625,4100.60009765625
2023-04-05,4094.5,4090.3798828125
2023-04-06,4081.14990234375,4105.02001953125
2023-04-10,4085.199951171875,4109.10986328125
2023-04-11,4110.2900390625,4108.93994140625
2023-04-12,4121.72021484375,4091.949951171875
2023-04-13,4100.0400390625,4146.22021484375
2023-04-14,4140.10986328125,4137.64013671875
2023-04-17,4137.169921875,4151.31982421875
2023-04-18,4164.259765625,4154.8701171875
2023-04-19,4139.330078125,4154.52001953125
2023-04-20,4130.47998046875,4129.7900390625
2023-04-21,4132.14013671875,4133.52001953125
2023-04-24,4132.06982421875,4137.0400390625
2023-04-25,4126.43017578125,4071.6298828125
2023-04-26,4087.780029296875,4055.989990234375
2023-04-27,4075.2900390625,4135.35009765625
2023-04-28,4129.6298828125,4169.47998046875
2023-05-01,4166.7900390625,4167.8701171875
2023-05-02,4164.10009765625,4119.580078125
2023-05-03,4122.25,4090.75
2023-05-04,4082.550048828125,4061.219970703125
2023-05-05,4084.72998046875,4136.25
2023-05-08,4136.97998046875,4138.1201171875
2023-05-09,4124.25,4119.169921875
2023-05-10,4143.740234375,4137.64013671875
2023-05-11,4132.240234375,4130.6201171875
2023-05-12,4138.5400390625,4124.080078125
2023-05-15,4126.64990234375,4136.27978515625
2023-05-16,4127.9501953125,4109.89990234375
2023-05-17,4122.85009765625,4158.77001953125
2023-05-18,4157.68017578125,4198.0498046875
2023-05-19,4204.14990234375,4191.97998046875
2023-05-22,4190.77978515625,4192.6298828125
2023-05-23,4176.7998046875,4145.580078125
2023-05-24,4132.9599609375,4115.240234375
2023-05-25,4155.7099609375,4151.27978515625
2023-05-26,4156.16015625,4205.4501953125
2023-05-30,4226.7099609375,4205.52001953125
2023-05-31,4190.740234375,4179.830078125
2023-06-01,4183.02978515625,4221.02001953125
2023-06-02,4241.009765625,4282.3701171875
2023-06-05,4282.990234375,4273.7900390625
2023-06-06,4271.33984375,4283.85009765625
2023-06-07,4285.47021484375,4267.52001953125
2023-06-08,4268.68994140625,4293.93017578125
2023-06-09,4304.8798828125,4298.85986328125
2023-06-12,4308.31982421875,4338.93017578125
2023-06-13,4352.60986328125,4369.009765625
2023-06-14,4366.2900390625,4372.58984375
2023-06-15,4365.330078125,4425.83984375
2023-06-16,4440.9501953125,4409.58984375
2023-06-20,4396.10986328125,4388.7099609375
2023-06-21,4380.009765625,4365.68994140625
2023-06-22,4355.39990234375,4381.89013671875
2023-06-23,4354.169921875,4348.330078125
2023-06-26,4344.83984375,4328.81982421875
2023-06-27,4337.35986328125,4378.41015625
